PFI,UFI,FTYPE_CODE,NAME,NFEAT_ID,NUNIQ_LOC,STATE,FQID,CRDATE_PFI,SUPER_PFI,CRDATE_UFI,x_centroid,y_centroid
4.16106e+06,5.31765e+07,locality,STRATHEWEN,740,STRATHEWEN,VIC,4712,2002-01-14,0,2017-07-26,145.27015056787621,-37.538737901227037
4.16121e+06,5.09903e+07,locality,BAYINDEEN,12352,BAYINDEEN,VIC,4897,2002-01-14,0,2016-07-06,143.18076117907864,-37.303023704226817
1.38571e+07,5.09903e+07,locality,DORODONG,12353,DORODONG,VIC,4897,2009-05-14,1.26134e+07,2016-07-06,141.04810937905881,-37.311983698431199
4.16121e+06,5.09903e+07,locality,WATERFORD PARK,12354,WATERFORD PARK,VIC,4897,2002-01-14,0,2016-07-06,145.06679471841684,-37.300316462029770
4.16121e+06,5.09903e+07,locality,BASALT,12355,BASALT,VIC,4897,2002-01-14,0,2016-07-06,144.10347435605664,-37.307858793292581
4.16121e+06,5.09903e+07,locality,CATHCART,12356,CATHCART,VIC,4897,2002-01-14,0,2016-07-06,142.87659774921957,-37.308918308251165
4.16121e+06,5.09903e+07,locality,HEPBURN,24,HEPBURN,VIC,4897,2002-01-14,0,2016-07-06,144.12765163255358,-37.311865167383459
4.16103e+06,5.31765e+07,locality,ARTHURS CREEK,74,ARTHURS CREEK,VIC,4712,2002-01-14,0,2017-07-26,145.21011869418444,-37.564989892624304
4.16101e+06,5.31765e+07,locality,ST ANDREWS,727,ST ANDREWS,VIC,4712,2002-01-14,0,2017-07-26,145.28746538913239,-37.583355529867411
4.16121e+06,5.09903e+07,locality,ROMSEY,676,ROMSEY,VIC,4712,2002-01-14,0,2016-07-06,144.72902600747818,-37.352553025991483
4.16121e+06,5.09903e+07,locality,HEPBURN SPRINGS,12359,HEPBURN SPRINGS,VIC,4897,2002-01-14,0,2016-07-06,144.14476559135889,-37.314621113242119
4.16122e+06,5.09903e+07,locality,WOODEND NORTH,856,WOODEND NORTH,VIC,4712,2002-01-14,0,2016-07-06,144.52811103551491,-37.323269940585426
4.16122e+06,5.09903e+07,locality,DOBIE,1195,DOBIE,VIC,4897,2002-01-14,0,2016-07-06,143.02987482234332,-37.334202950994616
4.16122e+06,5.09903e+07,locality,COOMOORA,12360,COOMOORA,VIC,4897,2002-01-14,0,2016-07-06,144.19760247267075,-37.330647442928907
4.16122e+06,5.09903e+07,locality,WHEATSHEAF,12361,WHEATSHEAF,VIC,4897,2002-01-14,0,2016-07-06,144.24326576015713,-37.339001953685205
4.16097e+06,5.31765e+07,locality,DOREEN,294,DOREEN,VIC,4712,2002-01-14,0,2017-07-26,145.14327938413842,-37.597054218777608
4.16086e+06,5.31765e+07,locality,BEND OF ISLANDS,133,BEND OF ISLANDS,VIC,4712,2002-01-14,0,2017-07-26,145.28450355015022,-37.697698016461594
4.1612e+06,5.09903e+07,locality,GRAMPIANS,12362,GRAMPIANS,VIC,4897,2002-01-14,0,2016-07-06,142.32982057271923,-37.349001612377435
4.16119e+06,5.09903e+07,locality,DAYLESFORD,11397,DAYLESFORD,VIC,4897,2002-01-14,0,2016-07-06,144.14958847658039,-37.345172530430901
4.16118e+06,5.09903e+07,locality,WANDONG,814,WANDONG,VIC,4712,2002-01-14,0,2016-07-06,145.03142153441956,-37.352234918773419
4.16119e+06,5.09903e+07,locality,MAFEKING,12363,MAFEKING,VIC,4897,2002-01-14,0,2016-07-06,142.55186414077792,-37.387359292732881
4.16097e+06,5.31765e+07,locality,COTTLES BRIDGE,253,COTTLES BRIDGE,VIC,4712,2002-01-14,0,2017-07-26,145.22328432426747,-37.607029394808912
4.16096e+06,5.31765e+07,locality,NUTFIELD,603,NUTFIELD,VIC,4712,2002-01-14,0,2017-07-26,145.18549821907195,-37.602124968184597
1.33159e+07,5.09903e+07,locality,WONBOYN (NSW),15052,WONBOYN (NSW),NSW,5684,2008-07-17,0,2016-07-06,149.93356429797493,-37.252467330035806
4.16095e+06,5.31765e+07,locality,CHRISTMAS HILLS,224,CHRISTMAS HILLS,VIC,4712,2002-01-14,0,2017-07-26,145.31414744327105,-37.657892751136998
4.16119e+06,5.09903e+07,locality,MOORALLA,12365,MOORALLA,VIC,4897,2002-01-14,0,2016-07-06,142.11755422019257,-37.394066539100749
4.16119e+06,5.09903e+07,locality,BYLANDS,189,BYLANDS,VIC,4712,2002-01-14,0,2016-07-06,144.93862541401822,-37.354250471867282
1.38571e+07,5.09903e+07,locality,COONAWARRA (SA),18367,COONAWARRA (SA),SA,5734,2009-05-14,0,2016-07-06,140.88303811446215,-37.292287357672947
4.16094e+06,5.31765e+07,locality,SMITHS GULLY,708,SMITHS GULLY,VIC,4712,2002-01-14,0,2017-07-26,145.28835573527758,-37.626996652351174
4.1612e+06,5.09903e+07,locality,HESKET,402,HESKET,VIC,4712,2002-01-14,0,2016-07-06,144.62995259012266,-37.352633104662821
4.1612e+06,5.09903e+07,locality,GLENBRAE,12367,GLENBRAE,VIC,4897,2002-01-14,0,2016-07-06,143.55701802539849,-37.348140077888942
4.16094e+06,5.31765e+07,locality,PANTON HILL,620,PANTON HILL,VIC,4712,2002-01-14,0,2017-07-26,145.24647138256390,-37.642802563959478
4.16093e+06,5.31765e+07,locality,HURSTBRIDGE,415,HURSTBRIDGE,VIC,4712,2002-01-14,0,2017-07-26,145.19477589758895,-37.637805179262529
4.16093e+06,5.31765e+07,locality,YARRA GLEN,868,YARRA GLEN,VIC,4712,2002-01-14,0,2017-07-26,145.38156548737857,-37.646789486036383
4.16093e+06,5.31765e+07,locality,YARRAMBAT,870,YARRAMBAT,VIC,4712,2002-01-14,0,2017-07-26,145.13502256206957,-37.637455090446522
4.1609e+06,5.31765e+07,locality,DIAMOND CREEK,285,DIAMOND CREEK,VIC,4712,2002-01-14,0,2017-07-26,145.15668615016290,-37.667943824672946
4.1609e+06,5.31765e+07,locality,PLENTY,638,PLENTY,VIC,4712,2002-01-14,0,2017-07-26,145.11236335019936,-37.667414531278723
4.16091e+06,5.31765e+07,locality,WATTLE GLEN,827,WATTLE GLEN,VIC,4712,2002-01-14,0,2017-07-26,145.18839079304746,-37.667345260405718
9.91043e+06,5.31765e+07,locality,WATSONS CREEK,9512,WATSONS CREEK,VIC,4897,2002-01-30,4.16094e+06,2017-07-26,145.26205659946066,-37.661906019319467
4.16089e+06,5.31765e+07,locality,KANGAROO GROUND,435,KANGAROO GROUND,VIC,4712,2002-01-14,0,2017-07-26,145.23199436515750,-37.689361219053211
4.16086e+06,5.31765e+07,locality,GREENSBOROUGH,376,GREENSBOROUGH,VIC,4712,2002-01-14,0,2017-07-26,145.10715607272064,-37.698942941429827
4.161e+06,5.09906e+07,locality,FERNSHAW,329,FERNSHAW,VIC,4712,2002-01-14,0,2016-07-06,145.63829415154970,-37.616055361046584
9.91042e+06,5.09906e+07,locality,TOOLOME,12823,TOOLOME,VIC,4897,2002-01-30,0,2016-07-06,147.05344184855838,-37.616458516874488
4.16098e+06,5.09906e+07,locality,STAVELY,1549,STAVELY,VIC,4897,2002-01-14,0,2016-07-06,142.62741763865105,-37.606817231166531
4.16098e+06,5.09906e+07,locality,CHUM CREEK,225,CHUM CREEK,VIC,4712,2002-01-14,0,2016-07-06,145.48728622024962,-37.605283877116918
4.16098e+06,5.09906e+07,locality,DUNNSTOWN,1203,DUNNSTOWN,VIC,4897,2002-01-14,0,2016-07-06,143.97193292692631,-37.594120303165226
4.16098e+06,5.09906e+07,locality,MILLBROOK,12470,MILLBROOK,VIC,4897,2002-01-14,0,2016-07-06,144.04829868539704,-37.604193332249423
1.38571e+07,5.0991e+07,locality,WANDILO (SA),18389,WANDILO (SA),SA,5734,2009-05-14,0,2016-07-06,140.71702388448716,-37.747372238306006
4.16065e+06,5.0991e+07,locality,WEST MELBOURNE,837,WEST MELBOURNE,VIC,4712,2002-01-14,0,2016-07-06,144.92551228290375,-37.809091457517951
9.97194e+06,5.0991e+07,locality,KALIMNA WEST,13198,KALIMNA WEST,VIC,4712,2002-02-25,0,2016-07-06,147.93983190999313,-37.815377753074792
4.16066e+06,5.0991e+07,locality,MEREDITH,524,MEREDITH,VIC,4712,2002-01-14,0,2016-07-06,144.04159013047786,-37.862286928155491
4.16066e+06,5.0991e+07,locality,BALWYN,95,BALWYN,VIC,4712,2002-01-14,0,2016-07-06,145.08332867742399,-37.809005796288538
4.16066e+06,5.0991e+07,locality,NUNAWADING,602,NUNAWADING,VIC,4712,2002-01-14,0,2016-07-06,145.17654212213489,-37.817355223651234
4.16066e+06,5.0991e+07,locality,SEDDON,695,SEDDON,VIC,4712,2002-01-14,0,2016-07-06,144.89167136772329,-37.806639403885868
4.16066e+06,5.0991e+07,locality,BROOKLYN,172,BROOKLYN,VIC,4712,2002-01-14,0,2016-07-06,144.84151221321434,-37.816099595624237
4.16065e+06,5.0991e+07,locality,KINGSVILLE,460,KINGSVILLE,VIC,4712,2002-01-14,0,2016-07-06,144.87945452272774,-37.808849704045997
4.16064e+06,5.0991e+07,locality,DURDIDWARRAH,299,DURDIDWARRAH,VIC,4712,2002-01-14,0,2016-07-06,144.18678012781245,-37.820824646080965
4.16064e+06,5.0991e+07,locality,MINGAY,12521,MINGAY,VIC,4897,2002-01-14,0,2016-07-06,143.32200264264054,-37.842723388168395
4.16047e+06,5.09913e+07,locality,BELGRAVE SOUTH,124,BELGRAVE SOUTH,VIC,4712,2002-01-14,0,2016-07-06,145.35737224937330,-37.942508692564253
9.97197e+06,5.09913e+07,locality,PAYNESVILLE,11309,PAYNESVILLE,VIC,4712,2002-02-25,0,2016-07-06,147.71238901956835,-37.911236013365610
4.16047e+06,5.09913e+07,locality,CLEMATIS,231,CLEMATIS,VIC,4712,2002-01-14,0,2016-07-06,145.41936256903972,-37.932413120644298
4.16047e+06,5.09913e+07,locality,CLARINDA,227,CLARINDA,VIC,4712,2002-01-14,0,2016-07-06,145.10611092344064,-37.943599101149537
4.16047e+06,5.09913e+07,locality,CLAYTON SOUTH,230,CLAYTON SOUTH,VIC,4712,2002-01-14,0,2016-07-06,145.12509166020428,-37.943767155125741
1.38571e+07,5.09913e+07,locality,KONGORONG (SA),18401,KONGORONG (SA),SA,5734,2009-05-14,0,2016-07-06,140.55981663663502,-37.911752083350343
4.16087e+06,5.31765e+07,locality,ST HELENA,730,ST HELENA,VIC,4712,2002-01-14,0,2017-07-26,145.12946700202892,-37.689508735682104
4.1612e+06,5.09904e+07,locality,MOUNT BOLTON,12368,MOUNT BOLTON,VIC,4897,2002-01-14,0,2016-07-06,143.69592014823718,-37.359146830969152
4.16086e+06,5.31765e+07,locality,ELTHAM NORTH,312,ELTHAM NORTH,VIC,4712,2002-01-14,0,2017-07-26,145.14164057557397,-37.697882789111397
4.16085e+06,5.31765e+07,locality,RESEARCH,661,RESEARCH,VIC,4712,2002-01-14,0,2017-07-26,145.18782342259632,-37.706857949083037
4.1612e+06,5.09904e+07,locality,GLENDARUEL,12369,GLENDARUEL,VIC,4897,2002-01-14,0,2016-07-06,143.73086777556190,-37.346763530052804
4.1612e+06,5.09904e+07,locality,TRENTHAM,788,TRENTHAM,VIC,4712,2002-01-14,0,2016-07-06,144.33048130475888,-37.381024245453830
4.16084e+06,5.31765e+07,locality,ELTHAM,311,ELTHAM,VIC,4712,2002-01-14,0,2017-07-26,145.15911891270486,-37.717401806406933
4.16117e+06,5.09904e+07,locality,LITTLE HAMPTON,484,LITTLE HAMPTON,VIC,4712,2002-01-14,0,2016-07-06,144.29116136827361,-37.361373607908725
4.16117e+06,5.09904e+07,locality,CRESWICK NORTH,1174,CRESWICK NORTH,VIC,4897,2002-01-14,0,2016-07-06,143.87615375726372,-37.361234129456733
4.16117e+06,5.09904e+07,locality,ENGLEFIELD,1217,ENGLEFIELD,VIC,4897,2002-01-14,0,2016-07-06,141.81291762936448,-37.323678468644758
4.16117e+06,5.09904e+07,locality,ROCKY POINT,12372,ROCKY POINT,VIC,4897,2002-01-14,0,2016-07-06,142.85241324324994,-37.336618644310136
9.97176e+06,5.22944e+07,locality,EVERTON UPPER,13070,EVERTON UPPER,VIC,4712,2002-02-25,0,2017-01-05,146.56819916760762,-36.384002074357490
9.97176e+06,5.22944e+07,locality,TARRAWINGEE,1573,TARRAWINGEE,VIC,4712,2002-02-25,0,2017-01-05,146.47570015454463,-36.382427440304298
9.91035e+06,5.22944e+07,locality,WANGARATTA SOUTH,12757,WANGARATTA SOUTH,VIC,4897,2002-01-30,0,2017-01-05,146.24867009526895,-36.391774834087919
9.97176e+06,5.22944e+07,locality,EAST WANGARATTA,13071,EAST WANGARATTA,VIC,4712,2002-02-25,0,2017-01-05,146.38078563603790,-36.363233660914091
9.97176e+06,5.22944e+07,locality,OXLEY FLATS,13072,OXLEY FLATS,VIC,4712,2002-02-25,0,2017-01-05,146.39150062779925,-36.398615099899381
9.97176e+06,5.22944e+07,locality,LACEBY,13073,LACEBY,VIC,4712,2002-02-25,0,2017-01-05,146.29727095351058,-36.454343474205110
9.97177e+06,5.22944e+07,locality,MILAWA,11289,MILAWA,VIC,4712,2002-02-25,0,2017-01-05,146.44149374166426,-36.455249749720586
9.97177e+06,5.22944e+07,locality,OXLEY,11308,OXLEY,VIC,4712,2002-02-25,0,2017-01-05,146.37714109944739,-36.448956293068065
9.97177e+06,5.22944e+07,locality,MURMUNGEE,13075,MURMUNGEE,VIC,4712,2002-02-25,0,2017-01-05,146.68082741234579,-36.443242397803459
9.97177e+06,5.22944e+07,locality,EVERTON,1222,EVERTON,VIC,4712,2002-02-25,0,2017-01-05,146.55405638387657,-36.439079194745254
9.97177e+06,5.22944e+07,locality,BOWMANS FOREST,13076,BOWMANS FOREST,VIC,4712,2002-02-25,0,2017-01-05,146.62425182857723,-36.468161616031935
9.97177e+06,5.22944e+07,locality,MARKWOOD,13077,MARKWOOD,VIC,4712,2002-02-25,0,2017-01-05,146.50807050762975,-36.471537469729000
9.97178e+06,5.22944e+07,locality,MUDGEGONGA,13079,MUDGEGONGA,VIC,4712,2002-02-25,0,2017-01-05,146.86734990221655,-36.494107444963483
9.97178e+06,5.22944e+07,locality,GAPSTED,1240,GAPSTED,VIC,4712,2002-02-25,0,2017-01-05,146.69934787579271,-36.502299112616264
9.97178e+06,5.22944e+07,locality,DOCKER,13081,DOCKER,VIC,4712,2002-02-25,0,2017-01-05,146.36654651286398,-36.509551789249933
9.97178e+06,5.22944e+07,locality,WHOROULY,11340,WHOROULY,VIC,4712,2002-02-25,0,2017-01-05,146.57840543401721,-36.516827301082571
9.97178e+06,5.22944e+07,locality,BARWIDGEE,13082,BARWIDGEE,VIC,4712,2002-02-25,0,2017-01-05,146.77209342021277,-36.515504723974118
9.91039e+06,5.22944e+07,locality,GRETA WEST,12781,GRETA WEST,VIC,4897,2002-01-30,0,2017-01-05,146.23124327095911,-36.534826364555293
9.97178e+06,5.22944e+07,locality,GRETA,13084,GRETA,VIC,4712,2002-02-25,0,2017-01-05,146.28863788028963,-36.539935290739734
9.97178e+06,5.22944e+07,locality,MYRTLEFORD,1437,MYRTLEFORD,VIC,4712,2002-02-25,0,2017-01-05,146.73955408057242,-36.572442639832623
9.97179e+06,5.22944e+07,locality,MEADOW CREEK,7605,MEADOW CREEK,VIC,4712,2002-02-25,0,2017-01-05,146.45337757585909,-36.602505871744157
9.97179e+06,5.22944e+07,locality,WHOROULY EAST,13086,WHOROULY EAST,VIC,4712,2002-02-25,0,2017-01-05,146.63674730869201,-36.545065972733560
9.97179e+06,5.22944e+07,locality,MOYHU,11295,MOYHU,VIC,4712,2002-02-25,0,2017-01-05,146.36442734134670,-36.594670905907456
9.97179e+06,5.22944e+07,locality,MERRIANG,13089,MERRIANG,VIC,4712,2002-02-25,0,2017-01-05,146.68642515703814,-36.564642410820007
9.97179e+06,5.22944e+07,locality,HANSONVILLE,13091,HANSONVILLE,VIC,4712,2002-02-25,0,2017-01-05,146.29206763791447,-36.610810160855856
9.9718e+06,5.22944e+07,locality,GRETA SOUTH,13095,GRETA SOUTH,VIC,4712,2002-02-25,0,2017-01-05,146.25112460205054,-36.654561661124241
9.9718e+06,5.22944e+07,locality,EDI,13097,EDI,VIC,4712,2002-02-25,0,2017-01-05,146.40830619571781,-36.649997630565274
9.97181e+06,5.22944e+07,locality,MYRRHEE,13101,MYRRHEE,VIC,4712,2002-02-25,0,2017-01-05,146.30629974504069,-36.747818777767549
9.97181e+06,5.22944e+07,locality,EDI UPPER,13102,EDI UPPER,VIC,4712,2002-02-25,0,2017-01-05,146.52154407633631,-36.751832830027290
9.97181e+06,5.22944e+07,locality,KING VALLEY,13103,KING VALLEY,VIC,4712,2002-02-25,0,2017-01-05,146.40472109992547,-36.694590571444913
9.97181e+06,5.22944e+07,locality,WHITFIELD,11339,WHITFIELD,VIC,4712,2002-02-25,0,2017-01-05,146.41309266614252,-36.752317499378542
9.97182e+06,5.22944e+07,locality,CHESHUNT,13107,CHESHUNT,VIC,4712,2002-02-25,0,2017-01-05,146.43809154446660,-36.846138236259321
9.97182e+06,5.22944e+07,locality,WHITLANDS,13110,WHITLANDS,VIC,4712,2002-02-25,0,2017-01-05,146.34532227443779,-36.822482775535086
4.16155e+06,5.22944e+07,locality,TOLMIE,12137,TOLMIE,VIC,4897,2002-01-14,0,2017-01-05,146.28303790685288,-36.933232408787930
9.9104e+06,5.22944e+07,locality,CHESHUNT SOUTH,12790,CHESHUNT SOUTH,VIC,4897,2002-01-30,0,2017-01-05,146.42128674638170,-36.921167162558731
9.9104e+06,5.22944e+07,locality,WABONGA,12791,WABONGA,VIC,4897,2002-01-30,0,2017-01-05,146.55088307613647,-37.033099797625951
4.15996e+06,5.22979e+07,locality,WYELANGTA,12676,WYELANGTA,VIC,4897,2002-01-14,0,2017-01-06,143.45465930426448,-38.655635172103594
4.15996e+06,5.22979e+07,locality,LAVERS HILL,12681,LAVERS HILL,VIC,4897,2002-01-14,0,2017-01-06,143.37848703088844,-38.667976139084942
4.15995e+06,5.22979e+07,locality,AIRE VALLEY,12682,AIRE VALLEY,VIC,4897,2002-01-14,0,2017-01-06,143.56605740847272,-38.692280210112919
4.15995e+06,5.22979e+07,locality,SKENES CREEK NORTH,12684,SKENES CREEK NORTH,VIC,4897,2002-01-14,0,2017-01-06,143.71746298317535,-38.691643620641813
4.15995e+06,5.22979e+07,locality,APOLLO BAY,12685,APOLLO BAY,VIC,4897,2002-01-14,0,2017-01-06,143.64173824741147,-38.727698616631997
4.15995e+06,5.22979e+07,locality,GLENAIRE,12686,GLENAIRE,VIC,4897,2002-01-14,0,2017-01-06,143.49208389391708,-38.742325101244127
4.15996e+06,5.22979e+07,locality,SKENES CREEK,8865,SKENES CREEK,VIC,4897,2002-01-14,0,2017-01-06,143.71051999036422,-38.713362148852077
4.16215e+06,5.22979e+07,locality,CAPE OTWAY,12689,CAPE OTWAY,VIC,4897,2002-01-14,0,2017-01-06,143.55972870067666,-38.797468412324079
4.16215e+06,5.22979e+07,locality,HORDERN VALE,12690,HORDERN VALE,VIC,4897,2002-01-14,0,2017-01-06,143.49336443973488,-38.793923574315293
4.16215e+06,5.22979e+07,locality,MARENGO,12691,MARENGO,VIC,4897,2002-01-14,0,2017-01-06,143.65515004361330,-38.778521314112702
9.91055e+06,5.22994e+07,locality,STRADBROKE,12917,STRADBROKE,VIC,4897,2002-01-30,0,2017-01-09,147.03467825715413,-38.279457395384973
9.91056e+06,5.22994e+07,locality,WILLUNG,12922,WILLUNG,VIC,4897,2002-01-30,0,2017-01-09,146.83853371290567,-38.268593156866608
9.91058e+06,5.22994e+07,locality,WILLUNG SOUTH,12939,WILLUNG SOUTH,VIC,4897,2002-01-30,0,2017-01-09,146.82548448378219,-38.325586144936125
9.91058e+06,5.22994e+07,locality,SEASPRAY,11316,SEASPRAY,VIC,4897,2002-01-30,0,2017-01-09,147.17001245123382,-38.325729264204895
9.91059e+06,5.22994e+07,locality,GIFFARD WEST,12952,GIFFARD WEST,VIC,4897,2002-01-30,0,2017-01-09,146.99707216971700,-38.382357716303126
9.9106e+06,5.22994e+07,locality,GIFFARD,12955,GIFFARD,VIC,4897,2002-01-30,0,2017-01-09,147.09960340573673,-38.384154806164361
9.9106e+06,5.22994e+07,locality,BOOLARRA,11243,BOOLARRA,VIC,4897,2002-01-30,0,2017-01-09,146.27293594053054,-38.383256090186933
9.9106e+06,5.22994e+07,locality,CARRAJUNG,12960,CARRAJUNG,VIC,4897,2002-01-30,0,2017-01-09,146.68246348367182,-38.376901552595605
9.91061e+06,5.22994e+07,locality,CARRAJUNG LOWER,12961,CARRAJUNG LOWER,VIC,4897,2002-01-30,0,2017-01-09,146.73887442114886,-38.392456047985569
1.18154e+07,5.22994e+07,locality,CALLIGNEE SOUTH,18558,CALLIGNEE SOUTH,VIC,5551,2006-10-09,0,2017-01-09,146.60350651740063,-38.380399398044602
9.91061e+06,5.22995e+07,locality,JUMBUK,12966,JUMBUK,VIC,4897,2002-01-30,0,2017-01-09,146.42272868959026,-38.400254303946198
9.91062e+06,5.22995e+07,locality,BLACKWARRY,12969,BLACKWARRY,VIC,4897,2002-01-30,0,2017-01-09,146.62768919362105,-38.410079475506137
9.91062e+06,5.11924e+07,locality,WON WRON,12976,WON WRON,VIC,4897,2002-01-30,0,2016-08-17,146.73939283547477,-38.462605106738629
4.16209e+06,5.11939e+07,locality,MITTYACK,1411,MITTYACK,VIC,4897,2002-01-14,0,2016-08-18,142.62244924115689,-35.154336740513109
4.16206e+06,5.11939e+07,locality,PIER MILAN,11802,PIER MILAN,VIC,4897,2002-01-14,0,2016-08-18,142.69226452249234,-35.237421240940193
4.16206e+06,5.11941e+07,locality,TEMPY,1579,TEMPY,VIC,4897,2002-01-14,0,2016-08-18,142.45054260692996,-35.292544022094830
4.16206e+06,5.11941e+07,locality,NANDALY,1442,NANDALY,VIC,4897,2002-01-14,0,2016-08-18,142.67961239862470,-35.311954401534045
4.16205e+06,5.11941e+07,locality,TYENNA,11813,TYENNA,VIC,4897,2002-01-14,0,2016-08-18,142.57593085167497,-35.324417118393306
9.91049e+06,5.11961e+07,locality,WINNINDOO,12875,WINNINDOO,VIC,4897,2002-01-30,0,2016-08-18,146.75421216894318,-38.077129334609609
9.9105e+06,5.11961e+07,locality,GLENGARRY NORTH,12884,GLENGARRY NORTH,VIC,4897,2002-01-30,0,2016-08-18,146.55556480335414,-38.084903369823635
9.91054e+06,5.10187e+07,locality,WARRAGUL WEST,12901,WARRAGUL WEST,VIC,4897,2002-01-30,0,2016-07-07,145.88203407654305,-38.168978542809221
4.16024e+06,5.10187e+07,locality,RIPPLEBROOK,669,RIPPLEBROOK,VIC,4712,2002-01-14,0,2016-07-07,145.76426965095888,-38.198773856346243
4.16026e+06,5.10187e+07,locality,CATANI,211,CATANI,VIC,4712,2002-01-14,0,2016-07-07,145.65009017820131,-38.194428596022675
9.91054e+06,5.10187e+07,locality,WARRAGUL SOUTH,12906,WARRAGUL SOUTH,VIC,4897,2002-01-30,0,2016-07-07,145.91077353117393,-38.214674450427502
9.91054e+06,5.10187e+07,locality,BONA VISTA,12907,BONA VISTA,VIC,4897,2002-01-30,0,2016-07-07,145.96371951967612,-38.204914801381875
9.91054e+06,5.10187e+07,locality,LARDNER,12908,LARDNER,VIC,4897,2002-01-30,0,2016-07-07,145.87339288047792,-38.217626301350158
9.91055e+06,5.10187e+07,locality,CLOVERLEA,12912,CLOVERLEA,VIC,4897,2002-01-30,0,2016-07-07,145.99463420777943,-38.240456362476984
9.91055e+06,5.10187e+07,locality,GAINSBOROUGH,12913,GAINSBOROUGH,VIC,4897,2002-01-30,0,2016-07-07,145.97568642621704,-38.227303193672356
9.91055e+06,5.10187e+07,locality,TRAFALGAR SOUTH,12914,TRAFALGAR SOUTH,VIC,4897,2002-01-30,0,2016-07-07,146.15957025895395,-38.244042386853714
9.91055e+06,5.10187e+07,locality,YARRAGON SOUTH,12916,YARRAGON SOUTH,VIC,4897,2002-01-30,0,2016-07-07,146.07308510070092,-38.249802452633688
9.91056e+06,5.10187e+07,locality,ELLINBANK,12919,ELLINBANK,VIC,4897,2002-01-30,0,2016-07-07,145.93383917564594,-38.252102247760192
1.18835e+07,5.10187e+07,locality,TORWOOD,18680,TORWOOD,VIC,5571,2007-02-27,0,2016-07-07,145.87432151816245,-38.257843955824150
9.91056e+06,5.10187e+07,locality,TETOORA ROAD,12925,TETOORA ROAD,VIC,4897,2002-01-30,0,2016-07-07,145.88894442689050,-38.277515489638382
9.91057e+06,5.10188e+07,locality,CHILDERS,12933,CHILDERS,VIC,4897,2002-01-30,0,2016-07-07,146.10199447635497,-38.300280924309085
9.91058e+06,5.10188e+07,locality,FERNDALE,12938,FERNDALE,VIC,4897,2002-01-30,0,2016-07-07,145.94094155328969,-38.307015375732995
9.91031e+06,5.21937e+07,locality,KATANDRA WEST,11274,KATANDRA WEST,VIC,4897,2002-01-30,0,2016-12-02,145.55853208073432,-36.243691343862714
9.91031e+06,5.21937e+07,locality,KATANDRA,12729,KATANDRA,VIC,4897,2002-01-30,0,2016-12-02,145.60596484799146,-36.250691746661509
4.16188e+06,5.21937e+07,locality,JARKLIN,11926,JARKLIN,VIC,4897,2002-01-14,0,2016-12-02,143.95796218931832,-36.253213742211827
1.17986e+07,5.21937e+07,locality,LOCKINGTON,1363,LOCKINGTON,VIC,4897,2006-07-25,4.16185e+06,2016-12-02,144.50521138265637,-36.268155220237269
9.91034e+06,5.21937e+07,locality,COSGROVE,1169,COSGROVE,VIC,4897,2002-01-30,0,2016-12-02,145.62724823692002,-36.347335890153850
9.97176e+06,5.21937e+07,locality,BOWSER,1117,BOWSER,VIC,4712,2002-02-25,0,2016-12-02,146.36176128717332,-36.308077435503563
1.17986e+07,5.21937e+07,locality,DIGGORA,11949,DIGGORA,VIC,4897,2006-07-25,4.16182e+06,2016-12-02,144.53886830760490,-36.361616231734061
4.16182e+06,5.21937e+07,locality,YEUNGROON EAST,11955,YEUNGROON EAST,VIC,4897,2002-01-14,0,2016-12-02,143.43145443955453,-36.359006135405686
9.91035e+06,5.21937e+07,locality,TATURA,1574,TATURA,VIC,4897,2002-01-30,0,2016-12-02,145.21704486832195,-36.441859245983977
4.1618e+06,5.21937e+07,locality,RICHMOND PLAINS,11965,RICHMOND PLAINS,VIC,4897,2002-01-14,0,2016-12-02,143.47857161190171,-36.399186839642930
4.16181e+06,5.21937e+07,locality,MINYIP,1406,MINYIP,VIC,4897,2002-01-14,0,2016-12-02,142.63819046192071,-36.457492115148590
4.1618e+06,5.21937e+07,locality,LAEN EAST,11967,LAEN EAST,VIC,4897,2002-01-14,0,2016-12-02,142.90223856001239,-36.398109088652546
9.9106e+06,5.12057e+07,locality,JEERALANG JUNCTION,12954,JEERALANG JUNCTION,VIC,4897,2002-01-30,0,2016-08-22,146.41313981159797,-38.347947085157067
9.9106e+06,5.12057e+07,locality,YINNAR SOUTH,12953,YINNAR SOUTH,VIC,4897,2002-01-30,0,2016-08-22,146.35516842804734,-38.367163761196373
9.91038e+06,5.21937e+07,locality,TOOLAMBA WEST,12778,TOOLAMBA WEST,VIC,4897,2002-01-30,0,2016-12-02,145.26885829821694,-36.483592975085521
4.16177e+06,5.21937e+07,locality,RUSHWORTH,1522,RUSHWORTH,VIC,4897,2002-01-14,0,2016-12-02,144.99887490779548,-36.581305159593349
4.16176e+06,5.21937e+07,locality,WARANGA SHORES,18460,WARANGA SHORES,VIC,4897,2002-01-14,0,2016-12-02,145.09123432537118,-36.547917829541881
9.91039e+06,5.21937e+07,locality,DHURRINGILE,12782,DHURRINGILE,VIC,4897,2002-01-30,0,2016-12-02,145.21325105374427,-36.531888853372990
4.16174e+06,5.21937e+07,locality,BRIDGEWATER NORTH,12001,BRIDGEWATER NORTH,VIC,4897,2002-01-14,0,2016-12-02,144.00553523194716,-36.551965684182647
