PFI,UFI,FTYPE_CODE,NAME,NFEAT_ID,NUNIQ_LOC,STATE,FQID,CRDATE_PFI,SUPER_PFI,CRDATE_UFI
4.16099e+06,5.17057e+07,locality,MOUNT PLEASANT,12473,MOUNT PLEASANT,VIC,4897,2002-01-14,0,2016-11-16
4.16007e+06,5.09918e+07,locality,MERRICKS,526,MERRICKS,VIC,4712,2002-01-14,0,2016-07-06
9.91061e+06,5.09918e+07,locality,CARRAJUNG SOUTH,12964,CARRAJUNG SOUTH,VIC,4897,2002-01-30,0,2016-07-06
4.16073e+06,5.27929e+07,locality,PURA PURA,1498,PURA PURA,VIC,4897,2002-01-14,0,2017-04-03
4.16157e+06,5.17144e+07,locality,FLORA HILL,12108,FLORA HILL,VIC,4897,2002-01-14,0,2016-11-17
4.16067e+06,5.27929e+07,locality,CHATSWORTH,12520,CHATSWORTH,VIC,4897,2002-01-14,0,2017-04-03
4.16065e+06,5.27929e+07,locality,WOORNDOO,12522,WOORNDOO,VIC,4897,2002-01-14,0,2017-04-03
4.16007e+06,5.09918e+07,locality,PIONEER BAY,635,PIONEER BAY,VIC,4712,2002-01-14,0,2016-07-06
4.16065e+06,5.27929e+07,locality,WILLOWVALE,12523,WILLOWVALE,VIC,4897,2002-01-14,0,2017-04-03
4.16063e+06,5.27929e+07,locality,NAREEB,12525,NAREEB,VIC,4897,2002-01-14,0,2017-04-03
4.16062e+06,5.27929e+07,locality,VITE VITE,1608,VITE VITE,VIC,4897,2002-01-14,0,2017-04-03
4.1606e+06,5.27929e+07,locality,WALLINDUC,808,WALLINDUC,VIC,4712,2002-01-14,0,2017-04-03
4.16008e+06,5.09918e+07,locality,FINGAL,332,FINGAL,VIC,4712,2002-01-14,0,2016-07-06
4.16008e+06,5.09918e+07,locality,BOONAH,158,BOONAH,VIC,4712,2002-01-14,0,2016-07-06
4.1606e+06,5.27929e+07,locality,MOUNT BUTE,12529,MOUNT BUTE,VIC,4897,2002-01-14,0,2017-04-03
4.16057e+06,5.27929e+07,locality,DERRINALLUM,1188,DERRINALLUM,VIC,4897,2002-01-14,0,2017-04-03
4.16051e+06,5.27929e+07,locality,CARAMUT,12532,CARAMUT,VIC,4897,2002-01-14,0,2017-04-03
4.16047e+06,5.27929e+07,locality,HEXHAM,12538,HEXHAM,VIC,4897,2002-01-14,0,2017-04-03
4.16049e+06,5.27929e+07,locality,DARLINGTON,12536,DARLINGTON,VIC,4897,2002-01-14,0,2017-04-03
4.16046e+06,5.27929e+07,locality,BERRYBANK,140,BERRYBANK,VIC,4712,2002-01-14,0,2017-04-03
4.16005e+06,5.09918e+07,locality,IRREWILLIPE EAST,12652,IRREWILLIPE EAST,VIC,4897,2002-01-14,0,2016-07-06
4.16047e+06,5.27929e+07,locality,PURDEET,12537,PURDEET,VIC,4897,2002-01-14,0,2017-04-03
4.16045e+06,5.27929e+07,locality,MINHAMITE,12541,MINHAMITE,VIC,4897,2002-01-14,0,2017-04-03
4.16042e+06,5.27929e+07,locality,MORTLAKE,1424,MORTLAKE,VIC,4897,2002-01-14,0,2017-04-03
4.16006e+06,5.09919e+07,locality,SHOREHAM,703,SHOREHAM,VIC,4712,2002-01-14,0,2016-07-06
4.16006e+06,5.09919e+07,locality,BARONGAROOK WEST,12653,BARONGAROOK WEST,VIC,4897,2002-01-14,0,2016-07-06
4.16006e+06,5.09919e+07,locality,BARONGAROOK,101,BARONGAROOK,VIC,4712,2002-01-14,0,2016-07-06
4.16039e+06,5.27929e+07,locality,MINJAH,12548,MINJAH,VIC,4897,2002-01-14,0,2017-04-03
4.16006e+06,5.09919e+07,locality,POINT LEO,641,POINT LEO,VIC,4712,2002-01-14,0,2016-07-06
4.16036e+06,5.27929e+07,locality,BOOKAAR,12552,BOOKAAR,VIC,4897,2002-01-14,0,2017-04-03
9.91062e+06,5.09919e+07,locality,BAROMI,12973,BAROMI,VIC,4897,2002-01-30,0,2016-07-06
4.16006e+06,5.09919e+07,locality,ST ANDREWS BEACH,728,ST ANDREWS BEACH,VIC,4712,2002-01-14,0,2016-07-06
4.16007e+06,5.09919e+07,locality,BUNGADOR,12655,BUNGADOR,VIC,4897,2002-01-14,0,2016-07-06
4.16007e+06,5.09919e+07,locality,CORINELLA,250,CORINELLA,VIC,4712,2002-01-14,0,2016-07-06
4.16035e+06,5.27929e+07,locality,KOLORA,12556,KOLORA,VIC,4897,2002-01-14,0,2017-04-03
4.16005e+06,5.09919e+07,locality,TENBY POINT,768,TENBY POINT,VIC,4712,2002-01-14,0,2016-07-06
4.16034e+06,5.27929e+07,locality,WOOLSTHORPE,1649,WOOLSTHORPE,VIC,4897,2002-01-14,0,2017-04-03
4.16033e+06,5.27929e+07,locality,GLENORMISTON NORTH,12564,GLENORMISTON NORTH,VIC,4897,2002-01-14,0,2017-04-03
4.16029e+06,5.27929e+07,locality,GLENORMISTON SOUTH,12567,GLENORMISTON SOUTH,VIC,4897,2002-01-14,0,2017-04-03
4.16027e+06,5.27929e+07,locality,FRANKSTON SOUTH,343,FRANKSTON SOUTH,VIC,4712,2002-01-14,0,2017-04-03
4.16028e+06,5.27929e+07,locality,MOUNT ELIZA,559,MOUNT ELIZA,VIC,4712,2002-01-14,0,2017-04-03
4.16025e+06,5.27929e+07,locality,BOORCAN,1112,BOORCAN,VIC,4897,2002-01-14,0,2017-04-03
4.16017e+06,5.09917e+07,locality,TYRENDARRA EAST,12601,TYRENDARRA EAST,VIC,4897,2002-01-14,0,2016-07-06
4.16017e+06,5.09917e+07,locality,WARNCOORT,818,WARNCOORT,VIC,4712,2002-01-14,0,2016-07-06
4.16017e+06,5.09917e+07,locality,CORUNNUN,12603,CORUNNUN,VIC,4897,2002-01-14,0,2016-07-06
4.16017e+06,5.09917e+07,locality,TUERONG,791,TUERONG,VIC,4712,2002-01-14,0,2016-07-06
4.16018e+06,5.09917e+07,locality,BOSTOCKS CREEK,12604,BOSTOCKS CREEK,VIC,4897,2002-01-14,0,2016-07-06
4.16018e+06,5.09917e+07,locality,HASTINGS,390,HASTINGS,VIC,4712,2002-01-14,0,2016-07-06
4.16018e+06,5.09917e+07,locality,POMBORNEIT EAST,12605,POMBORNEIT EAST,VIC,4897,2002-01-14,0,2016-07-06
9.91057e+06,5.09917e+07,locality,FLAMINGO BEACH,12935,FLAMINGO BEACH,VIC,4897,2002-01-30,0,2016-07-06
4.16018e+06,5.09917e+07,locality,COROROOKE,12607,COROROOKE,VIC,4897,2002-01-14,0,2016-07-06
4.16017e+06,5.09917e+07,locality,FRENCH ISLAND,344,FRENCH ISLAND,VIC,4712,2002-01-14,0,2016-07-06
4.16023e+06,5.27929e+07,locality,FRAMLINGHAM EAST,12580,FRAMLINGHAM EAST,VIC,4897,2002-01-14,0,2017-04-03
4.16021e+06,5.27929e+07,locality,NOORAT EAST,12585,NOORAT EAST,VIC,4897,2002-01-14,0,2017-04-03
4.16022e+06,5.27929e+07,locality,TERANG,1580,TERANG,VIC,4897,2002-01-14,0,2017-04-03
4.16021e+06,5.27929e+07,locality,FRAMLINGHAM,12593,FRAMLINGHAM,VIC,4897,2002-01-14,0,2017-04-03
4.16021e+06,5.27929e+07,locality,PURNIM,12594,PURNIM,VIC,4897,2002-01-14,0,2017-04-03
4.16021e+06,5.27929e+07,locality,GARVOC,1242,GARVOC,VIC,4897,2002-01-14,0,2017-04-03
4.16017e+06,5.27929e+07,locality,COBRICO,12602,COBRICO,VIC,4897,2002-01-14,0,2017-04-03
4.16016e+06,5.27929e+07,locality,DIXIE,12609,DIXIE,VIC,4897,2002-01-14,0,2017-04-03
4.16016e+06,5.27929e+07,locality,COBDEN,1157,COBDEN,VIC,4897,2002-01-14,0,2017-04-03
4.16016e+06,5.27929e+07,locality,PANMURE,1474,PANMURE,VIC,4897,2002-01-14,0,2017-04-03
4.16014e+06,5.27929e+07,locality,PURNIM WEST,12617,PURNIM WEST,VIC,4897,2002-01-14,0,2017-04-03
4.16014e+06,5.27929e+07,locality,NALANGIL,12618,NALANGIL,VIC,4897,2002-01-14,0,2017-04-03
4.16018e+06,5.09917e+07,locality,KOALLAH,12608,KOALLAH,VIC,4897,2002-01-14,0,2016-07-06
4.16015e+06,5.09917e+07,locality,PORT FAIRY,1493,PORT FAIRY,VIC,4897,2002-01-14,0,2016-07-06
4.16015e+06,5.09917e+07,locality,POMBORNEIT,1491,POMBORNEIT,VIC,4897,2002-01-14,0,2016-07-06
4.16012e+06,5.27929e+07,locality,CUDGEE,12636,CUDGEE,VIC,4897,2002-01-14,0,2017-04-03
4.16016e+06,5.09917e+07,locality,TESBURY,12610,TESBURY,VIC,4897,2002-01-14,0,2016-07-06
4.16015e+06,5.27929e+07,locality,STONYFORD,12620,STONYFORD,VIC,4897,2002-01-14,0,2017-04-03
4.16012e+06,5.27929e+07,locality,ILLOWA,1294,ILLOWA,VIC,4897,2002-01-14,0,2017-04-03
4.16013e+06,5.27929e+07,locality,WANGOOM,12623,WANGOOM,VIC,4897,2002-01-14,0,2017-04-03
4.16018e+06,5.09917e+07,locality,MAILORS FLAT,18465,MAILORS FLAT,VIC,4897,2002-01-14,0,2016-07-06
4.16013e+06,5.27929e+07,locality,WOODFORD,12625,WOODFORD,VIC,4897,2002-01-14,0,2017-04-03
4.16013e+06,5.27929e+07,locality,TAROON,12627,TAROON,VIC,4897,2002-01-14,0,2017-04-03
4.16011e+06,5.27929e+07,locality,BUSHFIELD,12633,BUSHFIELD,VIC,4897,2002-01-14,0,2017-04-03
4.16012e+06,5.27929e+07,locality,PIRRON YALLOCK,1489,PIRRON YALLOCK,VIC,4897,2002-01-14,0,2017-04-03
4.16016e+06,5.09917e+07,locality,YARPTURK,12611,YARPTURK,VIC,4897,2002-01-14,0,2016-07-06
4.16016e+06,5.09917e+07,locality,SOUTHERN CROSS,12612,SOUTHERN CROSS,VIC,4897,2002-01-14,0,2016-07-06
4.16016e+06,5.09917e+07,locality,BOLWARRA,12613,BOLWARRA,VIC,4897,2002-01-14,0,2016-07-06
9.91058e+06,5.09917e+07,locality,CHURCHILL,3282,CHURCHILL,VIC,4897,2002-01-30,0,2016-07-06
4.16017e+06,5.09917e+07,locality,WINCHELSEA SOUTH,848,WINCHELSEA SOUTH,VIC,4712,2002-01-14,0,2016-07-06
9.91058e+06,5.09917e+07,locality,HAZELWOOD SOUTH,12943,HAZELWOOD SOUTH,VIC,4897,2002-01-30,0,2016-07-06
9.91059e+06,5.09917e+07,locality,GLOMAR BEACH,12944,GLOMAR BEACH,VIC,4897,2002-01-30,0,2016-07-06
4.16017e+06,5.09917e+07,locality,TANDAROOK,12614,TANDAROOK,VIC,4897,2002-01-14,0,2016-07-06
4.16015e+06,5.09917e+07,locality,PORTSEA,648,PORTSEA,VIC,4712,2002-01-14,0,2016-07-06
1.38571e+07,5.09893e+07,locality,CANNAWIGARA (SA),18326,CANNAWIGARA (SA),SA,5734,2009-05-14,0,2016-07-06
1.33157e+07,5.09893e+07,locality,YOWRIE (NSW),22412,YOWRIE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33158e+07,5.09893e+07,locality,COOTRALANTRA (NSW),22413,COOTRALANTRA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.53058e+07,5.09893e+07,locality,NAROOMA (NSW),37118,NAROOMA (NSW),NSW,5817,2011-06-23,0,2016-07-06
9.97175e+06,5.09893e+07,locality,GUNDOWRING,13065,GUNDOWRING,VIC,4712,2002-02-25,0,2016-07-06
9.97174e+06,5.09893e+07,locality,SANDY CREEK,8711,SANDY CREEK,VIC,4712,2002-02-25,0,2016-07-06
1.20158e+07,5.09893e+07,locality,BIGGARA,13067,BIGGARA,VIC,4712,2007-05-02,9.97175e+06,2016-07-06
4.16183e+06,5.09893e+07,locality,WOOSANG,11939,WOOSANG,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09893e+07,locality,GEEHI (NSW),15009,GEEHI (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33158e+07,5.09893e+07,locality,TINPOT (NSW),22414,TINPOT (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33158e+07,5.09893e+07,locality,POLO FLAT (NSW),22415,POLO FLAT (NSW),NSW,5684,2008-07-17,0,2016-07-06
9.91033e+06,5.09893e+07,locality,SHEPPARTON NORTH,12744,SHEPPARTON NORTH,VIC,4897,2002-01-30,0,2016-07-06
4.16183e+06,5.09893e+07,locality,TIMMERING,11941,TIMMERING,VIC,4897,2002-01-14,0,2016-07-06
4.16183e+06,5.09893e+07,locality,FAIRY DELL (ROCHESTER),12745,FAIRY DELL,VIC,4897,2002-01-14,0,2016-07-06
9.91033e+06,5.09893e+07,locality,MOOROOPNA NORTH,12746,MOOROOPNA NORTH,VIC,4897,2002-01-30,0,2016-07-06
9.91033e+06,5.09893e+07,locality,WANGANDARY,12747,WANGANDARY,VIC,4897,2002-01-30,0,2016-07-06
9.91033e+06,5.09893e+07,locality,PINE LODGE,1486,PINE LODGE,VIC,4897,2002-01-30,0,2016-07-06
9.91034e+06,5.09893e+07,locality,DOOKIE,1198,DOOKIE,VIC,4897,2002-01-30,0,2016-07-06
1.03769e+07,5.09893e+07,locality,MOUNT BRUNO,14315,MOUNT BRUNO,VIC,5252,2004-01-29,0,2016-07-06
9.91034e+06,5.09893e+07,locality,BOXWOOD,12748,BOXWOOD,VIC,4897,2002-01-30,0,2016-07-06
4.1617e+06,5.09896e+07,locality,GOROKE,1263,GOROKE,VIC,4897,2002-01-14,0,2016-07-06
4.1617e+06,5.09896e+07,locality,ST ARNAUD EAST,12025,ST ARNAUD EAST,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09896e+07,locality,MUMBULLA MOUNTAIN (NSW),22449,MUMBULLA MOUNTAIN (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33158e+07,5.09896e+07,locality,PILOT WILDERNESS (NSW),15015,PILOT WILDERNESS (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16171e+06,5.09896e+07,locality,NURCOUNG,12026,NURCOUNG,VIC,4897,2002-01-14,0,2016-07-06
4.16171e+06,5.09896e+07,locality,YORK PLAINS,12027,YORK PLAINS,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09896e+07,locality,STEEPLE FLAT (NSW),22450,STEEPLE FLAT (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16171e+06,5.09896e+07,locality,KOOREH,12030,KOOREH,VIC,4897,2002-01-14,0,2016-07-06
4.16171e+06,5.09896e+07,locality,BRIDGEWATER ON LODDON,11383,BRIDGEWATER ON LODDON,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09896e+07,locality,INGEBIRAH (NSW),15016,INGEBIRAH (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33158e+07,5.09896e+07,locality,NUMBLA VALE (NSW),22452,NUMBLA VALE (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16171e+06,5.09896e+07,locality,BURKES FLAT,12032,BURKES FLAT,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09896e+07,locality,CUTTAGEE (NSW),22453,CUTTAGEE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33158e+07,5.09896e+07,locality,BARRAGGA BAY (NSW),22454,BARRAGGA BAY (NSW),NSW,5684,2008-07-17,0,2016-07-06
9.9718e+06,5.09896e+07,locality,CORAL BANK,13096,CORAL BANK,VIC,4712,2002-02-25,0,2016-07-06
4.16171e+06,5.09896e+07,locality,BOHO,12031,BOHO,VIC,4897,2002-01-14,0,2016-07-06
4.16172e+06,5.09896e+07,locality,MOGLONEMBY,12035,MOGLONEMBY,VIC,4897,2002-01-14,0,2016-07-06
4.16172e+06,5.09896e+07,locality,RHEOLA,12033,RHEOLA,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09896e+07,locality,PAUPONG (NSW),22455,PAUPONG (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16172e+06,5.09896e+07,locality,GRAYS BRIDGE,12034,GRAYS BRIDGE,VIC,4897,2002-01-14,0,2016-07-06
4.16169e+06,5.09896e+07,locality,MOLYULLAH,12036,MOLYULLAH,VIC,4897,2002-01-14,0,2016-07-06
1.15808e+07,5.09896e+07,locality,RIGGS CREEK,8583,RIGGS CREEK,VIC,5449,2004-12-01,0,2016-07-06
4.16145e+06,5.099e+07,locality,DEEP LEAD,1184,DEEP LEAD,VIC,4897,2002-01-14,0,2016-07-06
4.16145e+06,5.099e+07,locality,LEDCOURT,12200,LEDCOURT,VIC,4897,2002-01-14,0,2016-07-06
1.33159e+07,5.099e+07,locality,MERIMBULA (NSW),22514,MERIMBULA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16145e+06,5.099e+07,locality,TOOBORAC,1585,TOOBORAC,VIC,4897,2002-01-14,0,2016-07-06
4.16145e+06,5.099e+07,locality,BARWITE,12201,BARWITE,VIC,4897,2002-01-14,0,2016-07-06
4.16146e+06,5.099e+07,locality,FRENCHMANS,12203,FRENCHMANS,VIC,4897,2002-01-14,0,2016-07-06
1.33159e+07,5.099e+07,locality,MIRADOR (NSW),27249,MIRADOR (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.38571e+07,5.099e+07,locality,NARACOORTE (SA),18351,NARACOORTE (SA),SA,5734,2009-05-14,0,2016-07-06
1.38571e+07,5.099e+07,locality,STEWART RANGE (SA),18352,STEWART RANGE (SA),SA,5734,2009-05-14,0,2016-07-06
4.16146e+06,5.099e+07,locality,GERMANIA,12204,GERMANIA,VIC,4897,2002-01-14,0,2016-07-06
4.16146e+06,5.099e+07,locality,ROSES GAP,12205,ROSES GAP,VIC,4897,2002-01-14,0,2016-07-06
1.33159e+07,5.099e+07,locality,BERRAMBOOL (NSW),22515,BERRAMBOOL (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16146e+06,5.099e+07,locality,LANDSBOROUGH WEST,12207,LANDSBOROUGH WEST,VIC,4897,2002-01-14,0,2016-07-06
4.16146e+06,5.099e+07,locality,JOEL JOEL,12208,JOEL JOEL,VIC,4897,2002-01-14,0,2016-07-06
1.33157e+07,5.0989e+07,locality,PROVIDENCE PORTAL (NSW),22381,PROVIDENCE PORTAL (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16193e+06,5.0989e+07,locality,BIRCHIP WEST,11882,BIRCHIP WEST,VIC,4897,2002-01-14,0,2016-07-06
4.16192e+06,5.0989e+07,locality,WYCHEPROOF,1654,WYCHEPROOF,VIC,4897,2002-01-14,0,2016-07-06
1.33157e+07,5.0989e+07,locality,WELAREGANG (NSW),14987,WELAREGANG (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.32655e+07,5.0989e+07,locality,JERUK,26865,JERUK,VIC,5649,2007-11-13,0,2016-07-06
9.91027e+06,5.0989e+07,locality,YARRAWONGA,1665,YARRAWONGA,VIC,4897,2002-01-30,0,2016-07-06
1.33157e+07,5.0989e+07,locality,ETTAMOGAH (NSW),14988,ETTAMOGAH (NSW),NSW,5684,2008-07-17,0,2016-07-06
9.97169e+06,5.0989e+07,locality,PINE MOUNTAIN,13033,PINE MOUNTAIN,VIC,4712,2002-02-25,0,2016-07-06
9.91028e+06,5.0989e+07,locality,WAAIA,1609,WAAIA,VIC,4897,2002-01-30,0,2016-07-06
9.91028e+06,5.0989e+07,locality,KATAMATITE EAST,12707,KATAMATITE EAST,VIC,4897,2002-01-30,0,2016-07-06
9.91028e+06,5.0989e+07,locality,KATAMATITE,1313,KATAMATITE,VIC,4897,2002-01-30,0,2016-07-06
4.16192e+06,5.0989e+07,locality,BUNGULUKE,11884,BUNGULUKE,VIC,4897,2002-01-14,0,2016-07-06
1.3857e+07,5.0989e+07,locality,MCCALLUM (SA),18319,MCCALLUM (SA),SA,5734,2009-05-14,0,2016-07-06
9.91027e+06,5.0989e+07,locality,NATHALIA,1445,NATHALIA,VIC,4897,2002-01-30,0,2016-07-06
9.91027e+06,5.0989e+07,locality,BOOSEY,12705,BOOSEY,VIC,4897,2002-01-30,0,2016-07-06
9.91027e+06,5.0989e+07,locality,MUCKATAH,12706,MUCKATAH,VIC,4897,2002-01-30,0,2016-07-06
9.91034e+06,5.09893e+07,locality,DEVENISH,1190,DEVENISH,VIC,4897,2002-01-30,0,2016-07-06
4.16184e+06,5.09893e+07,locality,BEARS LAGOON,5040,BEARS LAGOON,VIC,4897,2002-01-14,0,2016-07-06
9.97175e+06,5.09893e+07,locality,KERGUNYAH,13066,KERGUNYAH,VIC,4712,2002-02-25,0,2016-07-06
9.91034e+06,5.09893e+07,locality,BUNGEET WEST,12749,BUNGEET WEST,VIC,4897,2002-01-30,0,2016-07-06
9.91034e+06,5.09893e+07,locality,THOONA,11323,THOONA,VIC,4897,2002-01-30,0,2016-07-06
1.33158e+07,5.09893e+07,locality,CARLAMINDA (NSW),22416,CARLAMINDA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33158e+07,5.09893e+07,locality,TUROSS (NSW),22417,TUROSS (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16184e+06,5.09893e+07,locality,POMPAPIEL,11943,POMPAPIEL,VIC,4897,2002-01-14,0,2016-07-06
4.16184e+06,5.09893e+07,locality,WOOLSHED FLAT,11944,WOOLSHED FLAT,VIC,4897,2002-01-14,0,2016-07-06
4.16184e+06,5.09893e+07,locality,BOOLITE,11945,BOOLITE,VIC,4897,2002-01-14,0,2016-07-06
4.16184e+06,5.09893e+07,locality,GIL GIL,11946,GIL GIL,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09893e+07,locality,PINE VALLEY (NSW),22418,PINE VALLEY (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.17986e+07,5.09893e+07,locality,ROCHESTER,1514,ROCHESTER,VIC,4897,2006-07-25,4.16183e+06,2016-07-06
4.16184e+06,5.09893e+07,locality,MILLOO,11947,MILLOO,VIC,4897,2002-01-14,0,2016-07-06
4.16169e+06,5.09896e+07,locality,BAGSHOT,1077,BAGSHOT,VIC,4897,2002-01-14,0,2016-07-06
9.97181e+06,5.09896e+07,locality,HAVILAH,13098,HAVILAH,VIC,4712,2002-02-25,0,2016-07-06
1.17986e+07,5.09896e+07,locality,MUSKERRY,12054,MUSKERRY,VIC,4897,2006-07-25,4.16167e+06,2016-07-06
9.9718e+06,5.09896e+07,locality,TAWONGA,11321,TAWONGA,VIC,4712,2002-02-25,0,2016-07-06
4.16169e+06,5.09896e+07,locality,HUNTLY,12040,HUNTLY,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09896e+07,locality,BUNGARBY (NSW),15017,BUNGARBY (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16169e+06,5.09896e+07,locality,MOLKA,12042,MOLKA,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09896e+07,locality,BEMBOKA (NSW),22456,BEMBOKA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16168e+06,5.09896e+07,locality,WHIPSTICK,12037,WHIPSTICK,VIC,4897,2002-01-14,0,2016-07-06
4.16168e+06,5.09896e+07,locality,WOODVALE,12038,WOODVALE,VIC,4897,2002-01-14,0,2016-07-06
4.16209e+06,5.21936e+07,locality,TOWAN,11795,TOWAN,VIC,4897,2002-01-14,0,2016-12-02
1.33159e+07,5.099e+07,locality,LOCHIEL (NSW),15023,LOCHIEL (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16143e+06,5.099e+07,locality,GOWER,12212,GOWER,VIC,4897,2002-01-14,0,2016-07-06
1.33159e+07,5.099e+07,locality,LORDS HILL (NSW),15024,LORDS HILL (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33159e+07,5.099e+07,locality,BALD HILLS (NSW),22516,BALD HILLS (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16098e+06,5.29104e+07,locality,REDAN,12471,REDAN,VIC,4897,2002-01-14,0,2017-05-02
4.16142e+06,5.099e+07,locality,TOOLONDO,1587,TOOLONDO,VIC,4897,2002-01-14,0,2016-07-06
4.16144e+06,5.099e+07,locality,WOMBELANO,12215,WOMBELANO,VIC,4897,2002-01-14,0,2016-07-06
4.16144e+06,5.099e+07,locality,CAVEAT,12216,CAVEAT,VIC,4897,2002-01-14,0,2016-07-06
4.16144e+06,5.099e+07,locality,DOUGLAS,12217,DOUGLAS,VIC,4897,2002-01-14,0,2016-07-06
4.16144e+06,5.099e+07,locality,DROPMORE,12219,DROPMORE,VIC,4897,2002-01-14,0,2016-07-06
9.97184e+06,5.099e+07,locality,ANGLERS REST,13127,ANGLERS REST,VIC,4712,2002-02-25,0,2016-07-06
4.16145e+06,5.099e+07,locality,ALMA,12220,ALMA,VIC,4897,2002-01-14,0,2016-07-06
4.16143e+06,5.099e+07,locality,WOODFIELD,1648,WOODFIELD,VIC,4897,2002-01-14,0,2016-07-06
1.33159e+07,5.099e+07,locality,COOLANGUBRA (NSW),15025,COOLANGUBRA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33159e+07,5.099e+07,locality,ROSEMEATH (NSW),15026,ROSEMEATH (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33159e+07,5.099e+07,locality,NEW BUILDINGS (NSW),15027,NEW BUILDINGS (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16141e+06,5.099e+07,locality,MARYBOROUGH,1382,MARYBOROUGH,VIC,4897,2002-01-14,0,2016-07-06
4.16141e+06,5.099e+07,locality,HOMEBUSH,14316,HOMEBUSH,VIC,4897,2002-01-14,0,2016-07-06
1.33159e+07,5.099e+07,locality,PAMBULA (NSW),22517,PAMBULA (NSW),NSW,5684,2008-07-17,0,2016-07-06
9.97185e+06,5.099e+07,locality,BINGO MUNJIE,13129,BINGO MUNJIE,VIC,4712,2002-02-25,0,2016-07-06
4.16192e+06,5.0989e+07,locality,WILKUR,11885,WILKUR,VIC,4897,2002-01-14,0,2016-07-06
9.97169e+06,5.0989e+07,locality,BROWNS PLAINS,13034,BROWNS PLAINS,VIC,4712,2002-02-25,0,2016-07-06
9.91028e+06,5.0989e+07,locality,BUNDALONG,11245,BUNDALONG,VIC,4897,2002-01-30,0,2016-07-06
1.3857e+07,5.0989e+07,locality,MAKIN (SA),18320,MAKIN (SA),SA,5734,2009-05-14,0,2016-07-06
1.33157e+07,5.0989e+07,locality,TALGARNO,13035,TALGARNO,VIC,4712,2008-07-17,9.97169e+06,2016-07-06
9.91028e+06,5.0989e+07,locality,NUMURKAH,1465,NUMURKAH,VIC,4897,2002-01-30,0,2016-07-06
1.20157e+07,5.0989e+07,locality,BATHUMI,12709,BATHUMI,VIC,4897,2007-05-02,9.91028e+06,2016-07-06
9.97169e+06,5.0989e+07,locality,RUTHERGLEN,1523,RUTHERGLEN,VIC,4712,2002-02-25,0,2016-07-06
1.33157e+07,5.0989e+07,locality,LAVINGTON (NSW),14989,LAVINGTON (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16192e+06,5.0989e+07,locality,GLENLOTH EAST,11888,GLENLOTH EAST,VIC,4897,2002-01-14,0,2016-07-06
1.33157e+07,5.0989e+07,locality,BRIMIN,13036,BRIMIN,VIC,4712,2008-07-17,1.20157e+07,2016-07-06
1.33157e+07,5.09891e+07,locality,HAMILTON VALLEY (NSW),14990,HAMILTON VALLEY (NSW),NSW,5684,2008-07-17,0,2016-07-06
9.91028e+06,5.09891e+07,locality,NARING,12708,NARING,VIC,4897,2002-01-30,0,2016-07-06
1.33157e+07,5.09891e+07,locality,WIRLINGA (NSW),14994,WIRLINGA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.20157e+07,5.09891e+07,locality,TINTALDRA,13037,TINTALDRA,VIC,4712,2007-05-02,9.9717e+06,2016-07-06
9.91034e+06,5.09893e+07,locality,GILLIESTON,12751,GILLIESTON,VIC,4897,2002-01-30,0,2016-07-06
